x,y,z,r,g,b
0.325227,-0.996261,2.916510,188,182,197
0.344980,-1.012086,2.962837,255,255,255
0.358531,-1.009171,2.954304,255,255,255
0.373076,-1.009171,2.954304,255,255,255
0.378625,-0.985752,2.885745,227,227,251
0.390908,-0.980923,2.871609,208,206,235
0.410213,-0.993437,2.908242,255,255,255
0.423331,-0.990628,2.900021,255,255,255
0.436683,-0.988532,2.893885,255,255,255
0.444659,-0.974784,2.853636,204,209,230
0.457753,-0.972754,2.847695,255,255,255
0.473416,-0.976141,2.857611,255,255,255
0.482113,-0.965385,2.826122,255,255,255
0.492634,-0.958782,2.806792,254,255,255
0.496269,-0.939503,2.750355,218,226,247
0.518145,-0.954863,2.795320,255,255,255
0.536291,-0.962733,2.818358,255,255,255
0.553588,-0.968721,2.835887,255,255,255
0.548960,-0.936991,2.743001,222,227,240
0.560218,-0.933248,2.732044,255,255,255
0.553760,-0.900861,2.637229,255,255,255
0.554276,-0.881043,2.579214,255,255,255
0.554770,-0.862078,2.523696,255,255,255
0.565110,-0.858909,2.514417,255,255,255
0.572577,-0.851603,2.493031,255,255,255
0.580968,-0.845950,2.476481,255,255,255
0.587137,-0.837359,2.451332,255,255,255
0.595647,-0.832387,2.436775,255,255,255
0.590463,-0.808851,2.367876,255,255,255
0.590201,-0.792839,2.321001,255,255,255
0.589622,-0.777017,2.274683,255,255,255
0.592285,-0.765978,2.242366,255,255,255
0.601681,-0.763891,2.236256,255,255,255
0.618760,-0.771458,2.258409,255,255,255
0.630226,-0.771883,2.259653,255,255,255
0.643477,-0.774441,2.267143,255,255,255
0.661953,-0.783095,2.292475,255,255,255
0.678929,-0.789712,2.311847,255,255,255
0.698177,-0.798712,2.338193,255,255,255
0.714985,-0.804672,2.355643,255,255,255
0.728255,-0.806524,2.361064,255,255,255
0.728974,-0.794637,2.326264,255,255,255
0.737084,-0.791049,2.315761,255,255,255
0.749331,-0.791943,2.318378,255,255,255
0.763332,-0.794637,2.326264,255,255,255
0.776987,-0.796895,2.332876,255,255,255
0.780047,-0.788380,2.307947,255,255,255
0.784351,-0.781348,2.287363,255,255,255
0.793401,-0.779177,2.281006,255,255,255
0.806425,-0.780913,2.286089,255,255,255
0.819964,-0.783095,2.292475,255,255,255
0.829397,-0.781348,2.287363,255,255,255
0.831389,-0.772734,2.262144,255,255,255
0.809933,-0.742840,2.174631,255,255,255
0.791690,-0.716636,2.097919,255,255,255
0.656930,-0.586993,1.718396,221,216,211
0.669314,-0.590455,1.728530,87,75,94
0.674415,-0.587485,1.719836,55,56,55
0.681170,-0.586011,1.715522,54,53,47
0.691350,-0.587485,1.719836,52,49,46
0.699231,-0.586993,1.718396,47,47,45
0.707691,-0.586993,1.718396,49,48,46
0.716151,-0.586993,1.718396,50,47,49
0.724611,-0.586993,1.718396,51,50,50
0.733686,-0.587485,1.719836,52,50,47
0.742153,-0.587485,1.719836,48,52,50
0.750620,-0.587485,1.719836,53,50,47
0.759724,-0.587978,1.721279,52,49,48
0.768199,-0.587978,1.721279,50,50,48
0.777325,-0.588471,1.722724,50,50,46
0.785807,-0.588471,1.722724,53,49,45
0.794288,-0.588471,1.722724,50,50,46
0.802769,-0.588471,1.722724,49,49,46
0.811251,-0.588471,1.722724,50,47,44
0.819732,-0.588471,1.722724,48,46,47
0.826825,-0.587485,1.719836,46,39,39
0.834593,-0.586993,1.718396,44,43,40
0.842348,-0.586502,1.716958,50,46,42
0.850089,-0.586011,1.715522,50,47,48
0.856387,-0.584545,1.711230,48,47,48
0.863372,-0.583572,1.708380,48,49,44
0.870333,-0.582601,1.705540,50,47,45
0.877272,-0.581635,1.702709,51,47,45
0.884187,-0.580671,1.699888,46,45,43
0.887410,-0.577322,1.690086,46,47,44
0.890595,-0.574013,1.680397,48,46,48
0.894473,-0.571206,1.672180,47,45,43
0.900504,-0.569813,1.668101,46,45,43
0.905771,-0.567966,1.662694,50,47,45
0.910268,-0.565674,1.655984,46,46,45
0.917681,-0.565217,1.654649,46,45,42
0.929575,-0.567506,1.661348,49,44,42
0.927986,-0.561594,1.644042,49,46,42
0.944404,-0.566588,1.658662,45,43,41
1.102090,-0.599034,1.753645,42,42,37
1.110723,-0.599034,1.753645,43,38,36
1.097777,-0.587485,1.719836,41,41,38
1.097961,-0.583086,1.706959,42,39,35
1.105445,-0.582601,1.705540,40,38,37
1.113842,-0.582601,1.705540,38,37,36
1.122239,-0.582601,1.705540,38,36,34
1.131576,-0.583086,1.706959,38,35,33
-2.088498,-0.746373,2.216925,33,38,62
-2.083210,-0.748394,2.222930,61,67,91
-2.082419,-0.752061,2.233821,141,141,143
-2.081620,-0.755764,2.244819,206,209,202
-2.078527,-0.758669,2.253448,248,253,246
-2.073125,-0.760758,2.259653,255,255,255
-2.064274,-0.761597,2.262144,255,255,255
-2.061090,-0.764547,2.270907,255,255,255
-2.062465,-0.769230,2.284816,255,255,255
-2.068492,-0.775708,2.304059,255,255,255
-2.073447,-0.781854,2.322314,255,255,255
-2.076113,-0.787200,2.338193,255,255,255
-2.075244,-0.791258,2.350246,255,255,255
-2.077954,-0.796734,2.366510,255,255,255
-2.090414,-0.806031,2.394124,255,255,255
-2.090826,-0.810761,2.408174,255,255,255
-2.090008,-0.815066,2.420961,255,255,255
-2.081774,-0.816511,2.425254,255,255,255
-2.068611,-0.816028,2.423821,255,255,255
-2.051830,-0.814105,2.418108,255,255,255
-2.036325,-0.812668,2.413841,255,255,255
-2.024441,-0.812668,2.413841,105,139,154
-2.020879,-0.816028,2.423821,28,29,37
-2.014896,-0.818446,2.431001,23,26,36
-2.006494,-0.819903,2.435329,28,30,45
-1.998061,-0.821365,2.439672,47,50,62
-1.993160,-0.824306,2.448406,116,94,106
-1.988223,-0.827267,2.457203,253,248,224
-1.994037,-0.834765,2.479474,187,187,208
-2.003621,-0.843944,2.506737,255,255,255
-2.005985,-0.850176,2.525249,255,255,255
-2.012125,-0.858097,2.548776,178,207,219
-2.017117,-0.865624,2.571133,122,136,141
-2.009495,-0.867799,2.577594,122,127,123
-2.005624,-0.871632,2.588977,114,123,124
-2.000450,-0.874944,2.598815,104,110,109
-1.995237,-0.878281,2.608728,76,82,83
-1.987447,-0.880520,2.615379,54,56,54
-1.979618,-0.882771,2.622063,29,32,36
-1.970486,-0.884466,2.627099,19,21,23
-1.960062,-0.885600,2.630467,30,25,29
-1.947111,-0.885600,2.630467,50,45,45
-1.932922,-0.885033,2.628782,59,60,62
-1.923677,-0.886737,2.633844,71,72,73
-1.910710,-0.886737,2.633844,76,75,80
-1.898961,-0.887307,2.635536,80,79,86
-1.885986,-0.887307,2.635536,79,84,98
-1.876626,-0.889019,2.640624,82,89,115
-1.864826,-0.889592,2.642324,119,126,158
-1.851817,-0.889592,2.642324,231,219,237
-1.837624,-0.889019,2.640624,255,255,255
-1.826975,-0.890165,2.644027,255,255,255
-1.813958,-0.890165,2.644027,228,224,250
-1.805594,-0.892465,2.650859,255,255,255
-1.798352,-0.895357,2.659449,255,255,255
-1.792228,-0.898853,2.669830,255,255,255
-1.776771,-0.897684,2.666361,255,255,255
-1.760213,-0.895938,2.661173,255,255,255
-1.744848,-0.894777,2.657726,255,255,255
-1.731764,-0.894777,2.657726,255,255,255
-1.720908,-0.895938,2.661173,255,255,255
-1.707806,-0.895938,2.661173,255,255,255
-1.696905,-0.897101,2.664629,255,255,255
-1.688172,-0.899438,2.671568,255,255,255
-1.676110,-0.900024,2.673309,255,255,255
-1.661866,-0.899438,2.671568,255,255,255
-1.649787,-0.900024,2.673309,255,255,255
-1.632372,-0.897684,2.666361,255,255,255
-1.614001,-0.894777,2.657726,255,255,255
-1.597812,-0.893042,2.652572,255,255,255
-1.585777,-0.893620,2.654288,255,255,255
-1.572710,-0.893620,2.654288,255,255,255
-1.569796,-0.899438,2.671568,255,255,255
-1.574064,-0.909504,2.701467,255,255,255
-1.570067,-0.914925,2.717569,255,255,255
-1.562898,-0.918575,2.728410,255,255,255
-1.555671,-0.922254,2.739338,255,255,255
-1.546313,-0.924723,2.746673,255,255,255
-1.537938,-0.927828,2.755896,255,255,255
-1.533640,-0.933470,2.772655,255,255,255
-1.522046,-0.934734,2.776407,255,255,255
-1.514525,-0.938544,2.787724,255,255,255
-1.504890,-0.941101,2.795320,255,255,255
-1.500326,-0.946906,2.812563,255,255,255
-1.495705,-0.952784,2.830020,255,255,255
-1.496218,-0.962073,2.857611,255,255,255
-1.488369,-0.966109,2.869601,255,255,255
-1.465020,-0.960067,2.851653,255,255,255
-1.442959,-0.954759,2.835887,255,255,255
-1.428010,-0.954100,2.833929,255,255,255
-1.416014,-0.955419,2.837849,255,255,255
-1.407884,-0.959400,2.849673,255,255,255
-1.404584,-0.966785,2.871609,255,255,255
-1.385598,-0.963414,2.861596,255,255,255
-1.375346,-0.966109,2.869601,255,255,255
-1.363124,-0.967462,2.873620,255,255,255
-1.349922,-0.968140,2.875634,255,255,255
-1.335765,-0.968140,2.875634,255,255,255
-1.322534,-0.968819,2.877650,255,255,255
-1.321339,-0.978425,2.906182,255,255,255
-1.309814,-0.980508,2.912370,255,255,255
-1.297317,-0.981902,2.916510,255,255,255
-1.274803,-0.975661,2.897972,232,248,255
-1.265003,-0.979119,2.908242,252,254,255
-1.253350,-0.981205,2.914438,255,255,255
-1.239882,-0.981902,2.916510,255,255,255
-1.227267,-0.983300,2.920661,255,255,255
-1.213752,-0.984000,2.922741,238,255,255
-1.204510,-0.988223,2.935286,255,255,255
-1.196048,-0.993196,2.950057,255,255,255
-1.184931,-0.996061,2.958565,255,255,255
-1.173750,-0.998942,2.967122,255,255,255
-1.163348,-1.002566,2.977888,250,255,255
-1.153710,-1.006951,2.990911,255,255,255
-1.145666,-1.012856,3.008452,255,255,255
-1.137526,-1.018832,3.026201,255,255,255
-1.134338,-1.029461,3.057771,255,255,255
-1.128535,-1.037969,3.083042,255,255,255
-1.127760,-1.051397,3.122929,255,255,255
-1.126097,-1.064358,3.161425,255,255,255
-1.121767,-1.075126,3.193408,255,255,255
-1.117349,-1.086113,3.226045,255,255,255
-1.108438,-1.092988,3.246463,255,255,255
-1.104690,-1.105229,3.282823,255,255,255
-1.100857,-1.117748,3.320007,255,255,255
-1.088917,-1.122288,3.333492,255,255,255
-1.074251,-1.124114,3.338917,255,255,255
-1.063002,-1.129629,3.355298,255,255,255
-1.059477,-1.143656,3.396961,255,255,255
-1.053215,-1.155131,3.431044,255,255,255
-1.042425,-1.161931,3.451244,255,255,255
-1.028027,-1.164870,3.459974,252,255,255
-1.007594,-1.160955,3.448344,255,255,255
-0.994797,-1.165853,3.462894,255,255,255
-0.990283,-1.180800,3.507290,255,255,255
-0.983949,-1.194068,3.546698,255,255,255
-0.970682,-1.199250,3.562091,235,244,255
-0.947388,-1.192007,3.540577,255,255,255
-0.927556,-1.188930,3.531436,255,255,255
-0.907048,-1.184851,3.519322,255,255,255
-0.880658,-1.172781,3.483471,255,255,255
-0.853366,-1.159007,3.442558,255,255,255
-0.823974,-1.141766,3.391346,255,255,255
-0.798697,-1.129629,3.355298,255,255,255
-0.773325,-1.116844,3.317323,255,255,255
-0.750321,-1.107000,3.288084,255,255,255
-0.725989,-1.094720,3.251608,255,255,255
-0.706064,-1.088681,3.233671,255,255,255
-0.686896,-1.083558,3.218454,255,255,255
-0.668429,-1.079325,3.205882,255,255,255
-0.650613,-1.075963,3.195895,255,255,255
-0.635869,-1.077641,3.200881,255,255,255
-0.617701,-1.073455,3.188445,255,255,255
-0.577761,-1.030228,3.060051,250,249,255
-0.555652,-1.017332,3.021744,255,255,255
-0.541972,-1.019584,3.028435,255,255,255
-0.530193,-1.025639,3.046421,255,255,255
-0.515194,-1.025639,3.046421,203,204,220
-0.502060,-1.029461,3.057771,186,181,230
-0.491769,-1.039531,3.087682,255,255,255
-0.476209,-1.038749,3.085360,255,255,255
-0.465570,-1.049003,3.115816,255,255,255
-0.455767,-1.061903,3.154135,253,255,255
-0.440577,-1.062720,3.156561,255,254,255
-0.422114,-1.055413,3.134858,255,255,255
-0.406060,-1.053803,3.130075,255,255,255
-0.393350,-1.061088,3.151712,255,255,255
-0.384928,-1.081014,3.210899,255,255,255
-0.371445,-1.087824,3.231125,255,255,255
-0.357225,-1.092988,3.246463,255,255,255
-0.342597,-1.097328,3.259356,255,255,255
-0.328639,-1.104346,3.280199,255,255,255
-0.313492,-1.107888,3.290721,255,255,255
-0.298728,-1.113244,3.306631,255,255,255
-0.284051,-1.119559,3.325388,255,255,255
-0.269646,-1.127785,3.349820,255,255,255
-0.253775,-1.130553,3.358044,255,255,255
-0.237826,-1.133336,3.366307,254,255,255
-0.223268,-1.143656,3.396961,255,255,255
-0.208094,-1.152240,3.422459,255,255,255
-0.192529,-1.159980,3.445448,255,255,255
-0.175419,-1.159007,3.442558,244,247,254
-0.159138,-1.163889,3.457059,248,251,255
-0.141878,-1.161931,3.451244,255,255,255
-0.124468,-1.158035,3.439672,255,255,255
-0.107534,-1.158035,3.439672,255,255,255
-0.089996,-1.150322,3.416760,237,234,253
-0.073053,-1.148409,3.411080,255,255,255
-0.055933,-1.141766,3.391346,255,255,255
-0.038915,-1.132407,3.363549,255,255,255
-0.022066,-1.117748,3.320007,252,255,255
-0.005679,-1.109668,3.296007,230,228,254
0.010480,-1.102583,3.274963,255,255,255
0.026498,-1.098201,3.261947,255,255,255
0.042423,-1.094720,3.251608,255,255,255
0.058155,-1.089540,3.236222,255,255,255
0.073681,-1.083558,3.218454,255,255,255
0.088692,-1.073455,3.188445,255,255,255
0.103664,-1.066000,3.166303,255,255,255
0.118977,-1.063538,3.158991,255,255,255
0.133911,-1.058649,3.144467,249,251,255
0.147919,-1.048207,3.113451,255,255,255
0.162385,-1.042669,3.097003,255,255,255
0.178035,-1.045035,3.104031,255,255,255
0.195237,-1.055413,3.134858,211,219,236
0.211641,-1.060273,3.149293,224,226,243
0.225760,-1.053803,3.130075,255,255,255
0.239164,-1.045035,3.104031,255,255,255
0.253869,-1.042669,3.097003,253,252,255
0.265906,-1.030228,3.060051,185,186,197
0.281391,-1.031767,3.064622,255,251,255
0.294281,-1.024119,3.041904,255,255,255
0.307661,-1.018832,3.026201,255,255,255
0.317641,-1.003294,2.980050,235,240,249
0.325227,-0.981902,2.916510,182,181,199
0.344980,-0.997499,2.962837,255,255,255
0.359826,-0.998220,2.964978,255,255,255
0.374694,-0.998942,2.967122,255,255,255
0.381037,-0.977733,2.904125,214,226,246
0.391456,-0.968140,2.875634,211,208,231
0.409923,-0.978425,2.906182,255,255,255
0.423631,-0.977041,2.902071,255,255,255
0.437918,-0.977041,2.902071,255,255,255
0.446834,-0.965434,2.867595,209,205,231
0.459027,-0.961403,2.855622,255,255,255
0.474407,-0.964087,2.863593,255,255,255
0.484784,-0.956743,2.841779,255,255,255
0.497054,-0.953441,2.831973,255,255,255
0.500293,-0.933470,2.772655,222,223,246
0.518851,-0.942385,2.799133,255,255,255
0.537768,-0.951471,2.826122,255,255,255
0.553971,-0.955419,2.837849,255,255,255
0.549328,-0.924105,2.744836,224,221,239
0.556513,-0.913714,2.713974,255,255,255
0.550575,-0.882771,2.622063,255,255,255
0.552540,-0.865624,2.571133,255,255,255
0.553748,-0.848089,2.519048,255,255,255
0.567195,-0.849653,2.523696,255,255,255
0.576429,-0.844976,2.509804,255,255,255
0.584496,-0.838820,2.491518,255,255,255
0.589956,-0.829253,2.463103,255,255,255
0.598491,-0.824306,2.448406,255,255,255
0.592858,-0.800427,2.377479,255,255,255
0.592884,-0.784964,2.331551,255,255,255
0.595231,-0.773104,2.296323,255,255,255
0.602826,-0.768374,2.282274,255,255,255
0.614062,-0.768374,2.282274,255,255,255
0.630913,-0.775273,2.302766,255,255,255
0.642250,-0.775273,2.302766,255,255,255
0.654322,-0.776144,2.305353,255,255,255
0.666795,-0.777454,2.309246,255,255,255
0.680462,-0.780088,2.317069,255,255,255
0.697383,-0.786304,2.335532,255,255,255
0.712123,-0.789901,2.346214,255,255,255
0.725333,-0.791711,2.351593,255,255,255
0.724864,-0.778769,2.313150,255,255,255
0.732126,-0.774404,2.300184,255,255,255
0.745121,-0.776144,2.305353,255,255,255
0.759457,-0.779208,2.314455,255,255,255
0.773908,-0.782297,2.323629,255,255,255
0.779609,-0.776580,2.306649,255,255,255
0.785227,-0.770947,2.289916,255,255,255
0.796056,-0.770517,2.288639,255,255,255
0.810942,-0.773970,2.298896,255,255,255
0.825962,-0.777454,2.309246,255,255,255
0.827092,-0.767947,2.281006,255,255,255
0.822772,-0.753702,2.238696,255,255,255
0.803968,-0.726742,2.158616,255,255,255
0.792906,-0.707392,2.101141,255,255,255
0.658032,-0.579503,1.721279,226,212,217
0.670444,-0.582927,1.731447,87,82,90
0.674981,-0.579503,1.721279,60,57,54
0.681740,-0.578049,1.716958,55,51,51
0.691350,-0.579018,1.719836,54,49,46
0.699817,-0.579018,1.719836,46,46,44
0.708284,-0.579018,1.719836,47,46,42
0.716751,-0.579018,1.719836,50,48,43
0.725219,-0.579018,1.719836,50,49,44
0.734918,-0.579990,1.722724,51,45,43
0.743399,-0.579990,1.722724,52,46,47
0.751881,-0.579990,1.722724,49,50,48
0.760362,-0.579990,1.722724,51,48,46
0.769490,-0.580477,1.724172,52,47,48
0.777978,-0.580477,1.724172,48,49,49
0.787128,-0.580966,1.725622,50,48,45
0.795624,-0.580966,1.725622,49,49,48
0.803444,-0.580477,1.724172,53,49,49
0.811933,-0.580477,1.724172,51,48,47
0.819732,-0.579990,1.722724,47,45,45
0.827519,-0.579503,1.721279,48,45,44
0.834593,-0.578533,1.718396,49,48,45
0.843053,-0.578533,1.718396,48,46,43
0.850801,-0.578049,1.716958,49,47,46
0.857102,-0.576601,1.712658,49,47,43
0.864812,-0.576120,1.711230,48,47,45
0.871058,-0.574682,1.706959,47,45,41
0.878730,-0.574205,1.705540,49,49,45
0.884920,-0.572776,1.701297,49,46,43
0.888874,-0.569941,1.692875,49,46,41
0.892056,-0.566668,1.683154,46,46,42
0.894473,-0.562973,1.672180,50,46,42
0.898313,-0.560234,1.664043,45,45,44
0.904305,-0.558874,1.660004,49,44,42
0.911740,-0.558422,1.658662,47,46,42
0.919163,-0.557971,1.657322,47,44,43
0.931839,-0.560688,1.665393,50,45,46
0.930222,-0.554834,1.648004,45,46,44
0.948237,-0.560688,1.665393,44,45,42
1.094605,-0.586391,1.741736,41,40,38
1.106939,-0.588389,1.747670,40,40,38
1.095940,-0.578049,1.716958,40,40,40
1.096137,-0.573728,1.704123,41,40,39
1.103611,-0.573252,1.702709,41,40,36
1.111993,-0.573252,1.702709,39,39,36
1.118520,-0.572302,1.699888,40,37,31
1.128759,-0.573252,1.702709,38,38,35
-2.096426,-0.738250,2.225341,45,41,43
-2.090003,-0.739855,2.230179,35,36,43
-2.088103,-0.743086,2.239918,30,35,52
-2.083900,-0.745528,2.247278,41,45,71
-2.076247,-0.746754,2.250976,101,97,114
-2.070844,-0.748808,2.257167,173,176,177
-2.063136,-0.750046,2.260898,244,246,233
-2.062231,-0.753784,2.272165,255,255,255
-2.064764,-0.758826,2.287363,255,255,255
-2.070817,-0.765224,2.306649,255,255,255
-2.073447,-0.770421,2.322314,255,255,255
-2.073750,-0.774806,2.335532,255,255,255
-2.074056,-0.779241,2.348901,255,255,255
-2.075560,-0.784178,2.363784,255,255,255
-2.087978,-0.793318,2.391334,255,255,255
-2.088375,-0.797968,2.405351,255,255,255
-2.086316,-0.801728,2.416684,255,255,255
-2.079316,-0.803621,2.422390,255,255,255
-2.068611,-0.804095,2.423821,255,255,255
-2.053040,-0.802673,2.419534,255,255,255
-2.038724,-0.801728,2.416684,255,255,255
-2.026826,-0.801728,2.416684,105,149,164
-2.022073,-0.804571,2.425254,27,30,45
-2.014896,-0.806477,2.431001,23,25,45
-2.006494,-0.807913,2.435329,26,31,51
-1.998061,-0.809354,2.439672,47,51,69
-1.990784,-0.811283,2.445488,119,97,114
-1.988223,-0.815170,2.457203,253,254,241
-1.992832,-0.822061,2.477977,179,207,225
-2.002398,-0.831095,2.505207,255,254,247
-2.004751,-0.837228,2.523696,255,255,255
-2.009629,-0.844500,2.545614,187,224,225
-2.014593,-0.851898,2.567916,124,135,142
-2.008234,-0.854572,2.575976,122,128,133
-2.004359,-0.858344,2.587345,115,121,124
-1.999184,-0.861603,2.597170,104,111,110
-1.992703,-0.864339,2.605415,74,81,81
-1.986181,-0.867091,2.613713,52,58,55
-1.978354,-0.869306,2.620389,29,32,39
-1.969226,-0.870975,2.625418,20,20,22
-1.960062,-0.872650,2.630467,28,28,27
-1.947111,-0.872650,2.630467,51,47,45
-1.932922,-0.872091,2.628782,63,61,61
-1.922443,-0.873209,2.632154,74,71,71
-1.911937,-0.874331,2.635536,76,79,82
-1.900182,-0.874893,2.637229,79,84,88
-1.885986,-0.874331,2.635536,83,85,99
-1.875419,-0.875456,2.638926,83,92,118
-1.864826,-0.876583,2.642324,120,129,156
-1.853010,-0.877148,2.644027,241,226,239
-1.837624,-0.876019,2.640624,255,255,255
-1.828153,-0.877713,2.645731,252,255,255
-1.815127,-0.877713,2.645731,238,227,238
-1.806762,-0.879983,2.652572,255,255,255
-1.798352,-0.882264,2.659449,255,255,255
-1.793395,-0.886285,2.671568,255,255,255
-1.776771,-0.884557,2.666361,255,255,255
-1.760213,-0.882836,2.661173,255,255,255
-1.743719,-0.881122,2.656006,255,255,255
-1.729523,-0.880552,2.654288,255,255,255
-1.718679,-0.881693,2.657726,255,255,255
-1.705594,-0.881693,2.657726,255,255,255
-1.692509,-0.881693,2.657726,255,255,255
-1.683787,-0.883983,2.664629,255,255,255
-1.675019,-0.886285,2.671568,255,255,255
-1.660785,-0.885708,2.669830,255,255,255
-1.647640,-0.885708,2.669830,255,255,255
-1.631312,-0.883983,2.664629,255,255,255
-1.612956,-0.881122,2.656006,255,255,255
-1.594719,-0.878280,2.647438,255,255,255
-1.581685,-0.878280,2.647438,255,255,255
-1.569664,-0.878847,2.649147,255,255,255
-1.566736,-0.884557,2.666361,255,255,255
-1.570962,-0.894437,2.696143,255,255,255
-1.566953,-0.899758,2.712180,255,255,255
-1.556687,-0.901545,2.717569,255,255,255
-1.549465,-0.905142,2.728410,255,255,255
-1.541156,-0.908161,2.737511,255,255,255
-1.533818,-0.911811,2.748513,255,255,255
-1.529506,-0.917341,2.765181,255,255,255
-1.516914,-0.917959,2.767046,255,255,255
-1.510421,-0.922313,2.780169,255,255,255
-1.500800,-0.924819,2.787724,255,255,255
-1.495202,-0.929873,2.802957,255,255,255
-1.489542,-0.934982,2.818358,255,255,255
-1.491027,-0.944714,2.847695,255,255,255
-1.483183,-0.948664,2.859602,255,255,255
-1.459947,-0.942752,2.841779,255,255,255
-1.437000,-0.936912,2.824177,255,255,255
-1.424076,-0.937558,2.826122,255,255,255
-1.412107,-0.938851,2.830020,255,255,255
-1.406907,-0.944714,2.847695,255,255,255
